edad,incumplimiento_pagos,tiene_hipoteca,tiene_prestamo,duracion_ultima_llamada,contacos_con_cliente,dias_desde_ultimo_contacto,contactos_pre_campaña,tasa_variacion_empleo,IPC,respuesta_campaña,fecha_intereaccion,ingresos,hijos_pequeños,hijos_adolescentes,fecha_inicio_cliente,visitas_web_mes,total_hijos,nivel_educativo,estado_civil
,0,0,0,418,2,999,0,1.1,93.994,no,2017-02-10,58483,1,0,2012-06-14,7,1,Primaria,Divorciado
39,0,0,0,17,2,999,0,1.1,93.994,no,2018-01-11,176038,0,2,2012-03-25,26,2,Grado Universitario,Casado
58,0,0,0,233,1,999,0,1.1,93.994,no,2019-07-13,12751,0,0,2012-12-11,12,0,Formación profesional,Soltero
44,0,0,0,445,1,999,0,1.1,93.994,no,2017-03-28,101888,0,2,2012-12-03,16,2,Formación profesional,Divorciado
33,0,1,0,623,1,999,0,1.1,93.994,no,2015-09-09,39780,1,2,2012-10-17,27,3,Grado Universitario,Casado
24,0,0,0,260,1,999,0,1.1,93.994,no,2016-07-26,48714,0,0,2012-07-12,19,0,Instituto,Soltero
33,0,1,0,316,1,999,0,1.1,93.994,no,2016-04-29,34543,1,1,2012-06-17,3,2,Formación profesional,Casado
44,0,0,0,650,2,999,0,1.1,93.994,no,2016-06-14,106197,2,0,2012-02-04,30,2,Instituto,Casado
30,0,1,0,207,1,999,0,1.1,93.994,no,2017-09-23,22260,2,1,2012-02-05,27,3,Instituto,Casado
36,,1,0,226,1,999,0,1.1,93.994,no,2017-04-29,43365,2,2,2012-05-23,29,4,Primaria,Soltero
24,0,,,1307,1,999,0,1.1,93.994,no,2016-05-10,135283,2,0,2012-03-25,16,2,Instituto,Soltero
32,0,1,0,104,1,999,0,1.1,93.994,no,2016-02-08,46440,1,0,2012-04-06,26,1,Formación profesional,Casado
33,0,0,0,143,1,999,0,1.1,93.994,no,2015-02-07,92749,0,2,2012-07-08,6,2,Instituto,Casado
58,0,1,0,187,5,999,0,1.1,93.994,no,2017-11-15,22365,0,2,2012-02-28,30,2,Primaria,Casado
42,0,1,0,748,1,999,0,1.1,93.994,no,2017-02-14,144340,0,1,2012-02-16,14,1,Primaria,Divorciado
40,,0,0,486,2,999,0,1.1,93.994,no,2018-07-17,22745,0,2,2012-08-28,10,2,Primaria,Casado
29,0,1,0,492,1,999,0,1.1,93.994,no,2017-03-10,7239,1,0,2012-12-31,30,1,Primaria,Casado
52,0,1,1,485,1,999,0,1.1,93.994,no,2017-09-05,101708,2,2,2012-04-05,27,4,Primaria,Divorciado
,0,1,0,197,2,999,0,1.1,93.994,no,2017-01-17,101396,0,2,2012-08-20,30,2,Grado Universitario,Casado
29,0,0,0,304,1,999,0,1.1,93.994,no,2015-05-28,155900,0,2,2012-09-02,30,2,Primaria,Casado
46,0,1,0,51,2,999,0,1.1,93.994,no,2015-10-12,69866,0,1,2012-08-01,23,1,Formación profesional,Casado
,0,1,0,836,12,999,0,1.1,93.994,no,2016-04-16,63418,0,1,2012-09-12,14,1,Instituto,Casado
45,,0,0,394,2,999,0,1.1,93.994,no,2018-10-25,92893,1,2,2012-01-23,5,3,Primaria,Casado
53,,1,0,125,1,999,0,1.1,93.994,no,2017-09-21,174227,0,0,2012-08-23,3,0,Instituto,Casado
57,0,0,0,315,1,999,0,1.1,93.994,no,2019-07-11,39885,0,0,2012-02-14,26,0,Instituto,Casado
46,0,0,0,506,2,999,0,1.1,93.994,yes,2015-05-02,171700,2,2,2012-08-20,3,4,Primaria,Casado
40,,0,0,288,1,999,0,1.1,93.994,no,2016-07-15,95788,2,2,2012-03-08,2,4,Formación profesional,Casado
37,,1,1,354,5,999,0,1.1,93.994,no,2019-04-30,70379,1,1,2012-01-04,17,2,Instituto,Divorciado
,0,,,154,4,999,0,1.1,93.994,no,2015-11-07,178870,1,1,2012-09-17,18,2,Formación profesional,Casado
29,0,1,1,184,2,999,0,1.1,93.994,no,2015-05-20,37429,0,2,2012-11-22,8,2,Instituto,Casado
,0,1,0,563,2,999,0,1.1,93.994,no,2016-08-04,50782,1,1,2012-09-14,29,2,Grado Universitario,Casado
35,0,0,0,450,1,999,0,1.1,93.994,no,2016-06-02,170210,0,1,2012-12-24,14,1,Formación profesional,Casado
47,0,1,0,34,3,999,0,1.1,93.994,no,2015-10-29,162740,1,0,2012-06-26,2,1,Grado Universitario,Casado
26,0,1,1,371,1,999,0,1.1,93.994,no,2017-03-03,67953,1,1,2012-06-19,4,2,Primaria,Soltero
34,0,1,0,518,1,999,0,1.1,93.994,no,2016-12-24,123944,1,2,2012-04-29,10,3,Formación profesional,Casado
38,0,0,0,111,4,999,0,1.1,93.994,no,2017-02-16,179201,0,1,2012-06-05,17,1,Grado Universitario,Casado
46,0,1,0,176,4,999,0,1.1,93.994,no,2019-06-07,134813,1,0,2012-01-24,25,1,Grado Universitario,Divorciado
26,0,1,1,196,1,999,0,1.1,93.994,no,2016-02-05,131922,2,1,2012-11-16,10,3,Primaria,Soltero
,0,1,0,85,1,999,0,1.1,93.994,no,2017-07-20,103877,2,0,2012-07-13,12,2,Instituto,Casado
35,,0,0,91,2,999,0,1.1,93.994,no,2016-09-21,21686,1,0,2012-07-25,28,1,Primaria,Casado
40,0,0,0,172,2,999,0,1.1,93.994,no,2015-03-29,128749,2,0,2012-03-04,15,2,Instituto,Divorciado
30,0,0,0,252,2,999,0,1.1,,no,2018-06-27,121279,0,0,2012-07-11,22,0,Primaria,Casado
30,0,1,0,265,1,999,0,1.1,93.994,no,2019-04-27,137806,0,0,2012-07-24,27,0,Formación profesional,Casado
35,,0,0,899,1,999,0,1.1,93.994,no,2017-06-18,37152,2,2,2012-02-20,2,4,Grado Universitario,Casado
36,,1,0,588,2,999,0,1.1,93.994,no,2017-12-16,121122,0,1,2012-01-08,20,1,Primaria,Casado
27,0,0,0,393,1,999,0,1.1,93.994,no,2017-05-03,150303,1,1,2012-04-22,28,2,Instituto,Soltero
32,,0,0,857,1,999,0,1.1,93.994,yes,2017-01-15,153291,0,0,2012-10-17,17,0,Grado Universitario,Soltero
26,0,1,0,205,2,999,0,1.1,93.994,no,2019-07-31,157870,2,2,2012-09-29,19,4,Primaria,Divorciado
43,0,,,164,2,999,0,1.1,93.994,no,2018-08-12,46960,1,2,2012-06-02,12,3,Instituto,Casado
30,0,,,178,1,999,0,1.1,93.994,no,2019-07-04,10141,2,1,2012-08-31,1,3,Grado Universitario,Casado
33,0,0,0,127,1,999,0,1.1,93.994,no,2015-08-08,44397,2,2,2012-10-22,19,4,Grado Universitario,Soltero
50,0,0,1,38,12,999,0,1.1,93.994,no,2016-09-17,112373,1,2,2012-11-22,25,3,Instituto,Casado
38,0,0,0,127,2,999,0,1.1,93.994,no,2015-02-21,8353,2,2,2012-09-03,13,4,Formación profesional,Casado
36,,1,0,660,1,999,0,1.1,93.994,no,2015-08-27,160291,0,0,2012-05-21,1,0,Primaria,Soltero
25,0,1,0,1681,1,999,0,1.1,93.994,yes,2016-04-02,116151,1,1,2012-09-13,13,2,Primaria,Soltero
,0,0,0,208,3,999,0,1.1,93.994,no,2017-02-22,152335,2,2,2012-07-25,15,4,Instituto,Casado
42,0,0,0,518,2,999,0,1.1,93.994,no,2016-08-16,137792,2,2,2012-10-31,30,4,Grado Universitario,Casado
,,1,0,316,1,999,0,1.1,93.994,no,2015-08-26,162389,0,2,2012-08-13,1,2,Primaria,Casado
,0,0,0,171,1,999,0,1.1,93.994,no,2019-12-19,66776,1,1,2012-03-08,4,2,Grado Universitario,Soltero
29,,0,0,272,1,999,0,1.1,93.994,no,2015-05-10,139781,2,1,2012-05-10,29,3,Primaria,Soltero
38,0,1,0,143,2,999,0,1.1,93.994,no,2017-10-14,169125,1,2,2012-06-05,19,3,Formación profesional,Casado
45,0,1,0,572,1,999,0,1.1,93.994,no,2018-09-14,151874,1,0,2012-06-14,2,1,Primaria,Divorciado
30,0,0,0,573,1,999,0,1.1,93.994,no,2017-09-10,41246,1,2,2012-02-12,31,3,Grado Universitario,Casado
,0,1,0,244,1,999,0,1.1,93.994,no,2018-11-11,89737,0,0,2012-06-13,25,0,Grado Universitario,Divorciado
51,,1,0,384,3,999,0,1.1,93.994,no,2015-04-30,33923,0,2,2012-03-03,14,2,Primaria,Casado
39,0,0,0,240,3,999,0,1.1,93.994,no,2015-09-15,73134,2,1,2012-11-18,28,3,Formación profesional,Divorciado
44,,1,0,269,2,999,0,1.1,93.994,no,2018-05-02,144277,1,2,2012-07-11,23,3,Instituto,Divorciado
,,1,0,488,1,999,0,1.1,93.994,no,2016-10-19,169074,1,0,2012-03-29,14,1,Primaria,Casado
30,0,1,0,83,1,999,0,1.1,93.994,no,2016-11-24,11996,2,1,2012-01-29,9,3,Grado Universitario,Soltero
46,0,1,0,100,4,999,0,1.1,93.994,no,2016-06-30,120113,1,0,2012-10-15,27,1,Instituto,Casado
34,,1,0,811,2,999,0,1.1,93.994,no,2018-02-07,114009,2,2,2012-02-19,28,4,Primaria,Casado
57,0,0,0,890,26,999,0,1.1,93.994,no,2016-11-28,115845,1,2,2012-02-23,28,3,Primaria,Casado
47,,0,0,159,2,999,0,1.1,93.994,no,2017-09-30,118926,1,0,2012-07-28,19,1,Primaria,Divorciado
45,0,0,0,681,3,999,0,1.1,93.994,yes,2018-04-15,69334,2,2,2012-10-09,19,4,Grado Universitario,Divorciado
36,0,0,0,443,2,999,0,1.1,93.994,no,2016-01-04,106402,2,0,2012-10-11,12,2,Primaria,Casado
45,0,0,0,1162,2,999,0,1.1,93.994,no,2017-08-18,140429,0,0,2012-10-14,26,0,Primaria,Divorciado
56,0,0,1,1697,2,999,0,1.1,93.994,yes,2016-11-22,153178,2,0,2012-01-10,18,2,Grado Universitario,Casado
28,0,0,0,244,2,999,0,1.1,93.994,no,2018-11-11,52244,0,1,2012-06-10,17,1,Primaria,Soltero
30,0,0,0,860,2,999,0,1.1,93.994,yes,2018-05-21,120972,1,1,2012-08-17,18,2,Instituto,Soltero
49,0,1,0,295,1,999,0,1.1,93.994,no,2015-11-15,171400,2,1,2012-04-11,17,3,Primaria,Divorciado
,,1,0,139,2,999,0,1.1,93.994,no,2016-08-13,31634,0,1,2012-05-19,25,1,Instituto,Casado
60,,0,0,280,5,999,0,1.1,93.994,no,2019-05-11,101475,2,1,2012-06-13,2,3,Formación profesional,Casado
26,0,1,0,86,2,999,0,1.1,93.994,no,2016-06-16,90024,2,0,2012-08-19,32,2,Primaria,Casado
,0,0,0,154,2,999,0,1.1,93.994,no,2016-06-09,165906,1,2,2012-09-03,7,3,Formación profesional,Casado
,,0,0,113,2,999,0,1.1,93.994,no,2018-04-20,57715,1,2,2012-05-22,22,3,Formación profesional,Casado
29,,1,0,83,2,999,0,1.1,93.994,no,2018-07-27,121440,0,2,2012-03-14,9,2,Primaria,Soltero
49,,1,1,297,8,999,0,1.1,93.994,no,2016-02-22,72816,1,2,2012-11-30,21,3,Grado Universitario,Divorciado
48,0,,,291,2,999,0,1.1,93.994,no,2016-03-29,63465,1,1,2012-05-21,9,2,Grado Universitario,Casado
37,0,0,1,394,2,999,0,1.1,93.994,no,2015-01-17,148791,2,1,2012-07-16,28,3,Instituto,Casado
,,1,0,72,3,999,0,1.1,93.994,no,2018-08-21,75572,0,0,2012-08-10,27,0,Grado Universitario,Casado
,,0,0,151,2,999,0,1.1,93.994,no,2018-02-12,34740,0,2,2012-11-21,19,2,Primaria,Casado
57,0,1,0,312,2,999,0,1.1,93.994,no,2019-06-30,105610,1,0,2012-03-09,15,1,Instituto,Divorciado
,,0,0,474,2,999,0,1.1,93.994,no,2019-01-19,116821,2,2,2012-02-15,23,4,Formación profesional,Soltero
42,0,0,0,189,2,999,0,1.1,93.994,no,2017-01-20,76890,0,2,2012-08-14,25,2,Primaria,Divorciado
52,0,0,0,91,3,999,0,1.1,93.994,no,2017-06-05,81558,1,1,2012-08-28,19,2,Instituto,Casado
55,,1,1,232,2,999,0,1.1,93.994,no,2019-10-03,151754,2,1,2012-03-18,24,3,Grado Universitario,Casado
,0,1,0,446,2,999,0,1.1,93.994,no,2015-08-28,41515,2,0,2012-04-17,29,2,Formación profesional,Casado
,0,0,0,153,4,999,0,1.1,93.994,no,2018-06-16,15061,1,0,2012-05-06,32,1,Instituto,Casado
,0,0,0,111,5,999,0,1.1,93.994,no,2015-12-15,27115,2,2,2012-08-22,5,4,Instituto,Divorciado
57,0,1,0,72,3,999,0,1.1,93.994,no,2017-10-31,121791,0,2,2012-12-28,10,2,Instituto,Divorciado
53,,0,0,559,2,999,0,1.1,93.994,no,2018-10-27,26051,0,0,2012-11-11,14,0,Primaria,Casado
32,0,0,0,205,2,999,0,1.1,93.994,no,2017-05-10,57953,0,1,2012-04-17,32,1,Primaria,Divorciado
34,,1,0,189,7,999,0,1.1,93.994,no,2019-06-30,10774,0,0,2012-04-28,27,0,Instituto,Casado
43,0,0,0,237,2,999,0,1.1,93.994,no,2019-01-26,113122,1,2,2012-07-03,32,3,Grado Universitario,Casado
31,0,0,0,230,2,999,0,1.1,93.994,no,2016-06-17,98688,1,2,2012-09-01,25,3,Instituto,Casado
24,0,0,0,96,2,999,0,1.1,93.994,no,2015-12-26,64860,1,1,2012-08-04,25,2,Grado Universitario,Soltero
,0,1,0,162,3,999,0,1.1,93.994,no,2019-11-11,61793,1,2,2012-12-18,20,3,Grado Universitario,Casado
32,,1,0,127,2,999,0,1.1,93.994,no,2018-03-18,86814,1,0,2012-08-20,15,1,Instituto,Casado
,,1,0,239,2,999,0,1.1,93.994,no,2017-11-20,102883,1,1,2012-02-25,31,2,Primaria,Casado
53,,1,0,222,5,999,0,1.1,93.994,no,2019-09-08,167880,0,1,2012-05-29,16,1,Grado Universitario,Soltero
31,0,1,0,69,4,999,0,1.1,93.994,no,2019-09-24,138266,1,1,2012-01-24,27,2,Instituto,Casado
,,1,1,501,2,999,0,1.1,93.994,no,2018-05-05,15369,1,1,2012-04-25,24,2,Primaria,Soltero
56,,0,0,192,1,999,0,1.1,93.994,no,2017-01-21,132596,2,1,2012-01-31,27,3,Grado Universitario,Casado
42,0,1,0,273,1,999,0,1.1,93.994,no,2018-12-19,89937,0,0,2012-09-04,5,0,Primaria,Divorciado
49,0,1,0,281,1,999,0,1.1,93.994,no,2019-11-26,122239,1,0,2012-02-06,1,1,Primaria,Casado
32,0,1,0,175,2,999,0,1.1,93.994,no,2016-08-09,163736,0,0,2012-01-21,26,0,Grado Universitario,Soltero
47,0,0,0,465,11,999,0,1.1,93.994,no,2018-02-28,121756,0,2,2012-04-24,24,2,Instituto,Casado
34,,1,0,175,2,999,0,1.1,93.994,no,2017-06-22,143898,1,0,2012-06-07,31,1,Primaria,Casado
56,0,1,0,87,14,999,0,1.1,93.994,no,2017-09-03,98541,0,0,2012-03-01,1,0,Instituto,Casado
28,0,1,0,292,2,999,0,1.1,93.994,no,2015-02-06,115337,0,1,2012-06-02,1,1,Instituto,Soltero
34,0,1,0,49,1,999,0,1.1,93.994,no,2016-04-14,162264,0,2,2012-08-11,11,2,Instituto,Soltero
30,,1,0,198,1,999,0,1.1,93.994,no,2016-02-18,16343,0,2,2012-11-27,30,2,Instituto,Soltero
,0,,,23,16,999,0,1.1,93.994,no,2017-09-04,97951,1,0,2012-02-08,13,1,Instituto,Casado
39,0,,,575,2,999,0,1.1,93.994,no,2015-08-12,180063,1,1,2012-09-06,20,2,Formación profesional,Casado
31,,,,67,5,999,0,1.1,93.994,no,2016-05-12,99896,1,1,2012-03-11,3,2,Primaria,Casado
29,0,1,0,248,3,999,0,1.1,93.994,no,2019-07-22,101009,1,1,2012-11-13,23,2,Grado Universitario,Soltero
31,0,0,0,108,2,999,0,1.1,93.994,no,2016-05-15,13572,2,1,2012-05-09,10,3,Grado Universitario,Casado
25,0,1,0,373,3,999,0,1.1,93.994,no,2017-09-04,144473,0,1,2012-11-23,14,1,Grado Universitario,Soltero
40,0,0,0,112,2,999,0,1.1,93.994,no,2018-04-10,110312,2,2,2012-12-30,24,4,Grado Universitario,Soltero
35,,0,0,395,2,999,0,1.1,93.994,no,2015-09-07,64854,1,2,2012-09-30,29,3,Primaria,Soltero
36,0,1,0,229,2,999,0,1.1,93.994,no,2016-02-09,142080,2,2,2012-08-06,16,4,Instituto,Casado
43,,,,54,4,999,0,1.1,93.994,no,2018-10-05,162025,1,0,2012-08-11,18,1,Instituto,Casado
49,0,1,0,135,2,999,0,1.1,93.994,no,2015-09-11,82371,0,1,2012-04-21,26,1,Grado Universitario,Casado
29,0,0,0,357,2,999,0,1.1,93.994,no,2019-12-12,50536,1,1,2012-05-21,5,2,Instituto,Casado
38,0,1,0,152,3,999,0,1.1,93.994,no,2017-11-20,118461,2,1,2012-04-15,32,3,Grado Universitario,Divorciado
32,0,0,1,36,2,999,0,1.1,93.994,no,2015-12-13,107271,2,0,2012-06-07,10,2,Primaria,Casado
35,0,1,0,206,3,999,0,1.1,93.994,no,2015-12-21,177638,2,2,2012-07-09,1,4,Grado Universitario,Casado
39,,0,0,389,2,999,0,1.1,93.994,no,2015-03-09,114358,0,1,2012-11-20,22,1,Primaria,Casado
,,0,0,314,2,999,0,1.1,93.994,no,2017-12-14,156441,1,2,2012-11-10,15,3,Formación profesional,Soltero
54,0,0,0,66,2,999,0,1.1,93.994,no,2018-08-04,177788,2,0,2012-01-30,25,2,Instituto,Casado
35,,1,0,86,2,999,0,1.1,93.994,no,2019-02-18,14293,1,2,2012-05-22,22,3,Grado Universitario,Casado
32,0,0,0,489,2,999,0,1.1,93.994,no,2017-03-02,101803,0,2,2012-12-28,7,2,Formación profesional,Casado
55,,1,0,85,4,999,0,1.1,93.994,no,2016-03-03,7472,2,2,2012-09-07,27,4,Primaria,Casado
30,0,0,1,117,3,999,0,1.1,93.994,no,2018-09-02,110393,2,1,2012-11-14,30,3,Primaria,Casado
50,,0,0,832,2,999,0,1.1,93.994,no,2018-11-13,98774,1,1,2012-09-23,4,2,Primaria,Divorciado
25,0,0,0,149,3,999,0,1.1,93.994,no,2016-04-03,25782,1,0,2012-05-22,19,1,Primaria,Soltero
52,0,0,0,634,2,999,0,1.1,93.994,no,2015-04-07,52583,0,2,2012-07-16,25,2,Grado Universitario,Divorciado
,0,0,0,173,2,999,0,1.1,93.994,no,2016-11-26,18110,1,0,2012-10-13,25,1,Primaria,Casado
38,0,1,0,151,1,999,0,1.1,93.994,no,2019-02-22,52034,2,2,2012-08-05,24,4,Primaria,Casado
45,0,1,0,987,3,999,0,1.1,93.994,no,2019-02-24,50989,0,0,2012-07-22,16,0,Instituto,Casado
33,0,1,0,66,13,999,0,1.1,93.994,no,2017-01-14,34651,0,0,2012-01-13,32,0,Grado Universitario,Soltero
30,0,1,0,139,2,999,0,1.1,93.994,no,2018-04-05,124810,0,2,2012-09-08,31,2,Primaria,Casado
26,0,0,0,281,15,999,0,1.1,93.994,no,2019-07-04,12631,0,1,2012-02-20,7,1,Primaria,Divorciado
51,,0,0,132,1,999,0,1.1,93.994,no,2016-08-27,46964,2,1,2012-05-23,26,3,Instituto,Casado
34,0,1,1,369,2,999,0,1.1,93.994,no,2016-06-19,156190,2,1,2012-02-27,9,3,Primaria,Casado
33,0,1,1,88,3,999,0,1.1,93.994,no,2016-05-14,149048,2,1,2012-05-31,20,3,Instituto,Divorciado
44,0,1,1,799,1,999,0,1.1,93.994,yes,2015-11-27,28832,2,0,2012-12-10,10,2,,Divorciado
43,,,,671,3,999,0,1.1,93.994,no,2015-04-12,14260,1,2,2012-07-09,32,3,Instituto,Casado
48,,1,0,397,9,999,0,1.1,93.994,no,2018-09-09,11507,0,0,2012-08-11,32,0,Instituto,Casado
56,,1,0,935,1,999,0,1.1,93.994,no,2017-04-28,94999,1,1,2012-08-09,29,2,Instituto,Divorciado
37,0,1,0,189,2,999,0,1.1,93.994,no,2019-03-06,176651,0,0,2012-06-11,26,0,Grado Universitario,Casado
31,,1,0,165,2,999,0,1.1,93.994,no,2015-09-21,34163,0,2,2012-01-27,24,2,Primaria,Soltero
50,,,,21,3,999,0,1.1,93.994,no,2017-08-04,174456,1,0,2012-11-16,16,1,Primaria,Casado
38,0,,,234,2,999,0,1.1,93.994,no,2018-11-14,131499,2,0,2012-07-14,15,2,Primaria,Casado
,0,0,0,81,2,999,0,1.1,93.994,no,2016-07-01,28081,1,2,2012-11-24,10,3,Grado Universitario,Soltero
35,0,1,0,59,2,999,0,1.1,93.994,no,2015-04-15,70087,2,1,2012-10-29,27,3,Instituto,Soltero
,0,0,0,233,3,999,0,1.1,93.994,no,2018-06-21,28439,2,1,2012-10-31,1,3,Primaria,Casado
,0,0,0,1161,4,999,0,1.1,93.994,no,2019-02-11,107626,2,2,2012-03-19,12,4,,Divorciado
35,0,0,0,265,2,999,0,1.1,93.994,no,2016-10-30,137271,1,0,2012-10-23,17,1,Instituto,Casado
36,0,0,0,173,3,999,0,1.1,93.994,no,2015-05-27,165210,2,2,2012-04-20,13,4,Instituto,Soltero
29,0,1,0,178,3,999,0,1.1,93.994,no,2015-02-28,154344,1,1,2012-09-22,3,2,Instituto,Soltero
38,,1,0,203,2,999,0,1.1,93.994,no,2019-09-04,78866,0,0,2012-03-13,10,0,Primaria,Soltero
36,0,0,0,45,9,999,0,1.1,93.994,no,2018-11-30,157755,2,1,2012-04-24,8,3,Instituto,Soltero
46,0,0,0,86,2,999,0,1.1,93.994,no,2019-05-21,97868,2,2,2012-08-25,18,4,Formación profesional,Casado
,0,0,0,254,3,999,0,1.1,93.994,no,2019-07-18,15754,2,0,2012-02-20,7,2,Primaria,Casado
37,0,1,1,131,2,999,0,1.1,93.994,no,2019-10-12,170080,1,2,2012-02-08,9,3,Instituto,Soltero
26,0,0,0,239,4,999,0,1.1,93.994,no,2019-03-25,141540,2,2,2012-11-25,12,4,Grado Universitario,Casado
47,,0,0,207,3,999,0,1.1,93.994,no,2019-10-18,144019,2,1,2012-12-08,5,3,Primaria,Casado
36,,0,0,713,4,999,0,1.1,93.994,no,2018-11-10,40286,0,1,2012-10-04,10,1,Instituto,Casado
28,0,0,0,165,2,999,0,1.1,93.994,no,2017-02-27,128825,1,0,2012-12-06,20,1,Grado Universitario,Soltero
50,0,0,0,260,5,999,0,1.1,93.994,no,2019-04-21,113429,2,0,2012-12-28,23,2,Instituto,Casado
32,0,0,0,923,3,999,0,1.1,93.994,yes,2015-02-21,115337,1,2,2012-02-17,23,3,Primaria,Casado
,0,1,0,150,3,999,0,1.1,93.994,no,2019-08-22,44507,1,0,2012-12-11,24,1,Formación profesional,Casado
37,0,0,0,155,4,999,0,1.1,93.994,no,2019-04-07,19331,1,1,2012-03-30,30,2,Primaria,Casado
46,,0,0,433,3,999,0,1.1,93.994,no,2015-05-09,40195,2,1,2012-12-05,13,3,Grado Universitario,Casado
49,0,1,0,202,3,999,0,1.1,93.994,no,2015-12-13,82621,1,0,2012-04-10,24,1,Instituto,Divorciado
33,,0,0,227,3,999,0,1.1,93.994,no,2018-04-01,142596,0,1,2012-01-09,20,1,Instituto,Casado
55,0,0,0,214,3,999,0,1.1,,no,2019-12-25,84226,0,2,2012-12-26,9,2,Instituto,Casado
40,,1,0,30,12,999,0,1.1,93.994,no,2017-11-08,45390,2,1,2012-02-14,15,3,,Soltero
,0,0,0,206,6,999,0,1.1,93.994,no,2017-01-01,156631,2,2,2012-05-18,25,4,Instituto,Divorciado
,0,1,1,362,5,999,0,1.1,93.994,no,2017-07-01,101728,0,1,2012-12-15,17,1,Grado Universitario,Casado
35,0,0,0,15,19,999,0,1.1,93.994,no,2019-05-13,31309,2,1,2012-09-02,13,3,Instituto,Casado
39,,1,0,315,3,999,0,1.1,93.994,no,2017-04-25,97450,0,2,2012-05-13,1,2,Primaria,Casado
44,0,0,0,250,4,999,0,1.1,93.994,no,2017-05-30,117598,2,1,2012-09-13,16,3,Instituto,Casado
,0,0,0,700,3,999,0,1.1,93.994,no,2016-05-25,131158,1,2,2012-04-18,29,3,Formación profesional,Casado
40,0,0,0,154,5,999,0,1.1,93.994,no,2016-11-28,152141,0,2,2012-07-18,30,2,Primaria,Casado
,0,1,0,190,5,999,0,1.1,93.994,no,2016-10-14,72823,1,1,2012-07-15,10,2,Primaria,Casado
,0,0,0,20,8,999,0,1.1,93.994,no,2015-05-16,40218,0,0,2012-12-06,23,0,Primaria,Casado
47,,1,0,191,6,999,0,1.1,93.994,no,2016-10-21,89875,0,0,2012-10-11,12,0,,Casado
58,0,1,1,363,6,999,0,1.1,93.994,no,2016-09-30,163217,2,1,2012-07-10,18,3,Grado Universitario,Divorciado
43,,0,0,339,3,999,0,1.1,93.994,no,2017-10-28,26684,2,0,2012-01-01,24,2,Primaria,Soltero
37,0,1,1,521,3,999,0,1.1,93.994,yes,2017-05-17,126829,0,0,2012-12-19,21,0,Instituto,Casado
37,,0,0,135,2,999,0,1.1,93.994,no,2019-03-12,70917,0,0,2012-05-26,8,0,Formación profesional,Casado
34,0,0,1,110,4,999,0,1.1,93.994,no,2017-03-11,45583,2,2,2012-02-21,17,4,Grado Universitario,Soltero
36,0,0,0,142,10,999,0,1.1,93.994,no,2016-10-11,64231,2,0,2012-05-01,10,2,Formación profesional,Casado
48,,1,0,173,6,999,0,1.1,93.994,no,2016-07-03,13656,1,0,2012-12-10,23,1,Primaria,Casado
59,0,0,0,291,4,999,0,1.1,93.994,no,2017-07-29,74624,0,0,2012-08-05,20,0,Formación profesional,Soltero
32,0,0,0,293,2,999,0,1.1,93.994,no,2018-06-02,35887,0,2,2012-02-06,31,2,Formación profesional,Casado
28,,1,0,322,2,999,0,1.1,93.994,no,,106233,2,0,2012-08-18,3,2,Instituto,Casado
53,,1,0,339,10,999,0,1.1,93.994,no,2019-10-08,8867,1,0,2012-10-05,16,1,Primaria,Casado
50,0,0,0,304,2,999,0,1.1,93.994,no,2017-10-22,40525,1,2,2012-01-04,24,3,Primaria,Casado
42,,0,0,526,8,999,0,1.1,93.994,no,2018-03-28,159039,0,1,2012-08-03,6,1,Primaria,Casado
45,0,1,0,78,9,999,0,1.1,93.994,no,2016-01-20,25146,1,0,2012-03-20,26,1,Instituto,Casado
39,0,0,1,219,4,999,0,1.1,93.994,no,2017-03-27,146010,1,2,2012-01-06,12,3,,Soltero
38,,1,0,72,5,999,0,1.1,93.994,no,2018-09-18,149665,0,2,2012-01-14,18,2,Primaria,Casado
,,0,0,72,3,999,0,1.1,93.994,no,2015-06-09,104765,2,0,2012-07-29,5,2,Primaria,Casado
57,,1,0,42,3,999,0,1.1,93.994,no,2017-05-11,146170,2,1,2012-12-14,4,3,Primaria,Casado
48,0,0,0,407,14,999,0,1.1,93.994,no,2019-03-02,121554,1,1,2012-04-06,13,2,Primaria,Casado
27,,0,0,136,2,999,0,1.1,93.994,no,2019-01-01,76426,0,2,2012-01-17,18,2,Instituto,Casado
38,,1,0,158,3,999,0,1.1,93.994,no,2019-05-13,83392,0,1,2012-10-11,14,1,Instituto,Soltero
35,0,1,0,405,5,999,0,1.1,93.994,no,2019-12-22,60079,1,1,2012-05-22,13,2,Primaria,Casado
46,0,1,0,417,6,999,0,1.1,93.994,no,2015-11-14,105797,2,1,2012-02-18,28,3,Grado Universitario,Soltero
,,1,0,48,5,999,0,1.1,93.994,no,2019-09-11,89523,1,1,2012-01-17,4,2,,Soltero
38,,1,0,201,2,999,0,1.1,93.994,no,2015-12-19,10246,0,0,2012-04-05,32,0,Primaria,Casado
28,0,1,0,101,3,999,0,1.1,93.994,no,2018-09-04,144328,2,2,2012-06-12,9,4,Grado Universitario,Casado
,,0,0,214,3,999,0,1.1,93.994,no,2015-06-26,118557,0,0,2012-09-09,2,0,Primaria,Casado
34,0,0,0,350,5,999,0,1.1,93.994,no,2019-09-27,7498,2,0,2012-03-19,15,2,Formación profesional,Soltero
